a,b,winrate_a_vs_b,matches,ci_low,ci_high
Dimir Control,Simic Ritual,0.0,1,0.0,0.98
Dimir Control,Dimir Frog,0.5,2,0.01,0.99
Dimir Control,Eldrazi Bloodchief Combo,0.0,1,0.0,0.98
Dimir Control,Eldrazi Aggro,1.0,1,0.02,1.0
Dimir Control,Infect,1.0,1,0.02,1.0
Infect,Domain Aggro,1.0,1,0.02,1.0
Infect,Izzet Prowess,0.5,2,0.01,0.99
Infect,Esper Reanimator,0.0,3,0.0,0.71
Infect,Amulet Titan,1.0,1,0.02,1.0
Infect,Eldrazi Ramp,0.0,1,0.0,0.98
Infect,Neoform,0.5,2,0.01,0.99
Infect,Dimir Control,0.0,1,0.0,0.98
Temur Song,Boros Energy,0.67,3,0.09,0.99
Temur Song,Affinity,0.5,2,0.01,0.99
Temur Song,Domain Aggro,0.0,1,0.0,0.98
Temur Song,Jeskai Control,0.0,1,0.0,0.98
Temur Song,Golgari Yawgmoth,0.5,2,0.01,0.99
Temur Song,Tameshi Belcher,1.0,1,0.02,1.0
Temur Song,Neoform,0.0,2,0.0,0.84
Temur Song,Dimir Frog,0.0,1,0.0,0.98
Splinter Twin,Boros Energy,0.33,3,0.01,0.91
Splinter Twin,Ruby Storm,0.0,1,0.0,0.98
Splinter Twin,Tameshi Belcher,1.0,1,0.02,1.0
Splinter Twin,Esper Phelia,0.5,2,0.01,0.99
Splinter Twin,Samwise Combo,1.0,1,0.02,1.0
Splinter Twin,Dimir Frog,0.0,1,0.0,0.98
Splinter Twin,Infect,0.5,2,0.01,0.99
Hollow One,Boros Energy,0.67,3,0.09,0.99
Hollow One,Affinity,0.67,3,0.09,0.99
Hollow One,Domain Aggro,0.0,1,0.0,0.98
Hollow One,Esper Phelia,0.0,1,0.0,0.98
Hollow One,Living End,0.0,1,0.0,0.98
Hollow One,Eldrazi Aggro,0.0,1,0.0,0.98
Hollow One,Burn,1.0,1,0.02,1.0
Jeskai Blink,Boros Energy,0.67,3,0.09,0.99
Jeskai Blink,Domain Aggro,1.0,1,0.02,1.0
Jeskai Blink,Jeskai Control,0.0,1,0.0,0.98
Jeskai Blink,Ruby Storm,0.0,1,0.0,0.98
Jeskai Blink,Golgari Yawgmoth,0.0,1,0.0,0.98
Jeskai Blink,Esper Phelia,0.0,1,0.0,0.98
Jeskai Blink,Neoform,0.0,1,0.0,0.98
Jeskai Blink,4 Color Ritual,1.0,1,0.02,1.0
Hardened Scales,Affinity,0.0,1,0.0,0.98
Hardened Scales,Domain Aggro,1.0,1,0.02,1.0
Hardened Scales,Esper Reanimator,0.0,1,0.0,0.98
Hardened Scales,Tameshi Belcher,1.0,2,0.16,1.0
Hardened Scales,Amulet Titan,0.0,1,0.0,0.98
Hardened Scales,Eldrazi Tron,1.0,1,0.02,1.0
Hardened Scales,Eldrazi Aggro,0.0,1,0.0,0.98
Azorius Blink,Affinity,0.0,2,0.0,0.84
Azorius Blink,Domain Aggro,0.5,2,0.01,0.99
Azorius Blink,Izzet Prowess,1.0,1,0.02,1.0
Azorius Blink,Esper Reanimator,0.0,1,0.0,0.98
Azorius Blink,Amulet Titan,1.0,1,0.02,1.0
Azorius Blink,Azorius Control,1.0,1,0.02,1.0
Azorius Blink,Samwise Combo,1.0,1,0.02,1.0
Azorius Blink,Dimir Frog,0.0,1,0.0,0.98
Azorius Blink,4 Color Ritual,1.0,1,0.02,1.0
4 Color Ritual,Boros Energy,0.0,2,0.0,0.84
4 Color Ritual,Ruby Storm,1.0,1,0.02,1.0
4 Color Ritual,Esper Reanimator,1.0,1,0.02,1.0
4 Color Ritual,Golgari Yawgmoth,0.0,1,0.0,0.98
4 Color Ritual,Esper Phelia,0.0,1,0.0,0.98
4 Color Ritual,Neoform,1.0,1,0.02,1.0
4 Color Ritual,Burn,1.0,1,0.02,1.0
4 Color Ritual,Jeskai Blink,0.0,1,0.0,0.98
4 Color Ritual,Azorius Blink,0.0,1,0.0,0.98
Grixis Death's Shadow,Boros Energy,0.5,2,0.01,0.99
Grixis Death's Shadow,Affinity,0.0,1,0.0,0.98
Grixis Death's Shadow,Domain Aggro,1.0,1,0.02,1.0
Grixis Death's Shadow,Jeskai Control,0.0,2,0.0,0.84
Grixis Death's Shadow,Eldrazi Ramp,0.0,1,0.0,0.98
Grixis Death's Shadow,Azorius Control,1.0,1,0.02,1.0
Rakdos Burn,Domain Aggro,0.5,2,0.01,0.99
Rakdos Burn,Jeskai Control,1.0,1,0.02,1.0
Rakdos Burn,Esper Reanimator,0.0,1,0.0,0.98
Rakdos Burn,Neoform,1.0,1,0.02,1.0
Rakdos Burn,Azorius Control,1.0,1,0.02,1.0
Rakdos Burn,Eldrazi Bloodchief Combo,1.0,1,0.02,1.0
Thud Combo,Affinity,1.0,1,0.02,1.0
Thud Combo,Domain Aggro,0.0,3,0.0,0.71
Thud Combo,Izzet Prowess,1.0,1,0.02,1.0
Thud Combo,Amulet Titan,1.0,1,0.02,1.0
Thud Combo,Eldrazi Ramp,0.0,1,0.0,0.98
Thud Combo,Mill,1.0,1,0.02,1.0
Thud Combo,Burn,0.0,1,0.0,0.98
Kethis Combo,Affinity,1.0,1,0.02,1.0
Kethis Combo,Amulet Titan,1.0,2,0.16,1.0
Kethis Combo,Azorius Control,1.0,1,0.02,1.0
Kethis Combo,Mill,0.0,1,0.0,0.98
Kethis Combo,Burn,1.0,1,0.02,1.0
Kethis Combo,Hardened Scales,0.0,1,0.0,0.98
Mono Black Necrodominance,Boros Energy,1.0,1,0.02,1.0
Mono Black Necrodominance,Affinity,1.0,1,0.02,1.0
Mono Black Necrodominance,Domain Aggro,0.5,2,0.01,0.99
Mono Black Necrodominance,Neoform,1.0,1,0.02,1.0
Mono Black Necrodominance,Grixis Reanimator,1.0,1,0.02,1.0
Mono Black Necrodominance,Infect,1.0,1,0.02,1.0
Eldrazi Breach,Domain Aggro,0.0,2,0.0,0.84
Eldrazi Breach,Golgari Yawgmoth,0.0,1,0.0,0.98
Eldrazi Breach,Samwise Combo,1.0,1,0.02,1.0
Eldrazi Breach,Dimir Frog,0.0,1,0.0,0.98
Mono Red Prowess,Boros Energy,0.0,1,0.0,0.98
Mono Red Prowess,Golgari Yawgmoth,0.0,1,0.0,0.98
Mono Red Prowess,Esper Phelia,1.0,1,0.02,1.0
Mono Red Prowess,Neoform,1.0,1,0.02,1.0
Mono Red Prowess,Mill,1.0,1,0.02,1.0
4 Color Omnath,Boros Energy,0.0,1,0.0,0.98
4 Color Omnath,Amulet Titan,1.0,1,0.02,1.0
4 Color Omnath,Eldrazi Ramp,0.0,1,0.0,0.98
4 Color Omnath,Eldrazi Tron,0.0,1,0.0,0.98
4 Color Omnath,Azorius Control,1.0,1,0.02,1.0
4 Color Omnath,Mill,0.0,1,0.0,0.98
Mardu Control,Boros Energy,0.0,1,0.0,0.98
Mardu Control,Affinity,1.0,1,0.02,1.0
Mardu Control,Esper Phelia,0.0,1,0.0,0.98
Mardu Control,Samwise Combo,1.0,1,0.02,1.0
Mardu Control,Burn,1.0,1,0.02,1.0
Izzet Control,Tameshi Belcher,1.0,2,0.16,1.0
Izzet Control,Esper Phelia,1.0,1,0.02,1.0
Izzet Control,Amulet Titan,1.0,2,0.16,1.0
Izzet Control,Burn,0.0,1,0.0,0.98
Mardu Energy,Boros Energy,0.0,2,0.0,0.84
Mardu Energy,Domain Aggro,1.0,1,0.02,1.0
Mardu Energy,Golgari Yawgmoth,0.0,1,0.0,0.98
Mardu Energy,Neoform,1.0,1,0.02,1.0
Mardu Energy,Hollow One,0.0,1,0.0,0.98
Izzet Metalcraft,Boros Energy,1.0,1,0.02,1.0
Izzet Metalcraft,Jeskai Control,0.0,1,0.0,0.98
Izzet Metalcraft,Golgari Yawgmoth,0.0,1,0.0,0.98
Izzet Metalcraft,Amulet Titan,1.0,1,0.02,1.0
Izzet Metalcraft,Eldrazi Ramp,0.0,1,0.0,0.98
Izzet Metalcraft,Neoform,1.0,1,0.02,1.0
Grixis Frog,Affinity,0.0,1,0.0,0.98
Grixis Frog,Golgari Yawgmoth,0.0,1,0.0,0.98
Grixis Frog,Mill,1.0,1,0.02,1.0
Grixis Frog,Hardened Scales,0.0,1,0.0,0.98
Bant Ritual,Domain Aggro,1.0,1,0.02,1.0
Bant Ritual,Jeskai Control,0.5,2,0.01,0.99
Bant Ritual,Tameshi Belcher,0.0,1,0.0,0.98
Bant Ritual,Eldrazi Bloodchief Combo,0.0,1,0.0,0.98
Merfolk,Boros Energy,0.0,1,0.0,0.98
Merfolk,Tameshi Belcher,0.0,1,0.0,0.98
Merfolk,Neoform,1.0,1,0.02,1.0
Merfolk,Azorius Control,1.0,1,0.02,1.0
Esper Frog,Boros Energy,1.0,1,0.02,1.0
Esper Frog,Jeskai Control,1.0,1,0.02,1.0
Esper Frog,Dimir Frog,1.0,1,0.02,1.0
Izzet Shapeshifters,Jeskai Blink,0.0,1,0.0,0.98
