a,b,winrate_a_vs_b,matches,ci_low,ci_high
Mono Red Prison,Loam Pox,0.71,7,0.29,0.96
Mono Red Prison,Mono Black,0.29,7,0.04,0.71
Mono Red Prison,Ruby Storm,0.63,8,0.24,0.91
Mono Red Prison,Hogaak,0.33,3,0.01,0.91
Mono Red Prison,Orzhov Ozelot,1.0,3,0.29,1.0
Mono Red Prison,Beseech Storm,0.0,1,0.0,0.98
Mono Red Prison,Esper Vial,0.5,4,0.07,0.93
Mono Red Prison,Temur Tempo,0.5,6,0.12,0.88
UWx Control,Dimir Tempo,0.38,86,0.28,0.49
UWx Control,Izzet Cutter,0.42,62,0.3,0.55
UWx Control,Mystic Forge Combo,0.43,61,0.3,0.56
UWx Control,Eldrazi Stompy,0.4,42,0.26,0.57
UWx Control,Lands.dec,0.68,25,0.46,0.85
UWx Control,Sneak and Show,0.47,30,0.28,0.66
UWx Control,Show and Tell,0.3,37,0.16,0.47
UWx Control,Doomsday,0.35,34,0.2,0.54
UWx Control,Painter Grindstone,0.29,24,0.13,0.51
UWx Control,Blue Cloudpost,0.47,19,0.24,0.71
UWx Control,Mono Red Prison,0.6,30,0.41,0.77
UWx Control,UWx Control,0.5,26,0.3,0.7
UWx Control,Affinity,0.54,13,0.25,0.81
UWx Control,Oops! All Spells,0.41,22,0.21,0.64
UWx Control,Cradle Control,0.53,15,0.27,0.79
UWx Control,Death & Taxes,0.46,24,0.26,0.67
UWx Control,Bant Beanstalk,0.5,18,0.26,0.74
UWx Control,UWx Stoneblade,0.6,10,0.26,0.88
UWx Control,Grixis Tempo,0.52,21,0.3,0.74
UWx Control,Ad Nauseam Tendrils,0.4,10,0.12,0.74
UWx Control,Mardu Ocelot,0.33,15,0.12,0.62
UWx Control,Reanimator,0.42,12,0.15,0.72
UWx Control,Cephalid Breakfast,0.44,9,0.14,0.79
UWx Control,The EPIC Storm,0.73,11,0.39,0.94
UWx Control,Domain Beanstalk,0.55,11,0.23,0.83
UWx Control,Stiflenought,0.44,9,0.14,0.79
UWx Control,Maverick,0.43,7,0.1,0.82
UWx Control,Goblins,0.83,6,0.36,1.0
UWx Control,Green Post,0.56,9,0.21,0.86
UWx Control,Boros Initiative,0.5,6,0.12,0.88
UWx Control,Burn,0.67,9,0.3,0.93
UWx Control,UR Tempo,0.67,6,0.22,0.96
UWx Control,Sultai Beanstalk,0.33,3,0.01,0.91
UWx Control,Dredge,0.33,9,0.07,0.7
UWx Control,Loam Pox,0.38,8,0.09,0.76
UWx Control,Mono Black,0.25,4,0.01,0.81
UWx Control,Ruby Storm,0.25,4,0.01,0.81
UWx Control,Hogaak,0.6,5,0.15,0.95
UWx Control,Orzhov Ozelot,0.0,2,0.0,0.84
UWx Control,Beseech Storm,0.25,4,0.01,0.81
UWx Control,Esper Vial,0.5,4,0.07,0.93
UWx Control,Temur Tempo,0.5,2,0.01,0.99
Affinity,Dimir Tempo,0.62,68,0.49,0.73
Affinity,Izzet Cutter,0.52,54,0.38,0.66
Affinity,Mystic Forge Combo,0.35,48,0.22,0.51
Affinity,Eldrazi Stompy,0.47,36,0.3,0.65
Affinity,Lands.dec,0.43,35,0.26,0.61
Affinity,Sneak and Show,0.68,34,0.49,0.83
Affinity,Show and Tell,0.59,29,0.39,0.76
Affinity,Doomsday,0.58,38,0.41,0.74
Affinity,Painter Grindstone,0.42,26,0.23,0.63
Affinity,Blue Cloudpost,0.58,24,0.37,0.78
Affinity,Mono Red Prison,0.38,16,0.15,0.65
Affinity,UWx Control,0.46,13,0.19,0.75
Affinity,Affinity,0.5,28,0.31,0.69
Affinity,Oops! All Spells,0.5,30,0.31,0.69
Affinity,Cradle Control,0.32,28,0.16,0.52
Affinity,Death & Taxes,0.46,26,0.27,0.67
Affinity,Bant Beanstalk,0.45,22,0.24,0.68
Affinity,UWx Stoneblade,0.71,17,0.44,0.9
Affinity,Grixis Tempo,0.58,12,0.28,0.85
Affinity,Ad Nauseam Tendrils,0.73,11,0.39,0.94
Affinity,Mardu Ocelot,0.43,14,0.18,0.71
Affinity,Reanimator,0.41,17,0.18,0.67
Affinity,Cephalid Breakfast,0.4,10,0.12,0.74
Affinity,The EPIC Storm,0.43,14,0.18,0.71
Affinity,Domain Beanstalk,0.71,7,0.29,0.96
Affinity,Stiflenought,0.54,13,0.25,0.81
Affinity,Maverick,0.38,8,0.09,0.76
Affinity,Goblins,0.27,11,0.06,0.61
Affinity,Green Post,0.0,4,0.0,0.6
Affinity,Boros Initiative,0.5,6,0.12,0.88
Affinity,Burn,0.57,7,0.18,0.9
Affinity,UR Tempo,0.5,4,0.07,0.93
Affinity,Sultai Beanstalk,1.0,3,0.29,1.0
Affinity,Dredge,0.83,6,0.36,1.0
Affinity,Loam Pox,0.2,5,0.01,0.72
Affinity,Mono Black,0.67,6,0.22,0.96
Affinity,Ruby Storm,0.8,5,0.28,0.99
Affinity,Hogaak,0.75,4,0.19,0.99
Affinity,Orzhov Ozelot,1.0,3,0.29,1.0
Affinity,Beseech Storm,0.5,4,0.07,0.93
Affinity,Esper Vial,0.0,2,0.0,0.84
Affinity,Temur Tempo,0.67,6,0.22,0.96
Oops! All Spells,Dimir Tempo,0.43,74,0.32,0.55
Oops! All Spells,Izzet Cutter,0.46,59,0.33,0.59
Oops! All Spells,Mystic Forge Combo,0.33,36,0.19,0.51
Oops! All Spells,Eldrazi Stompy,0.53,34,0.35,0.7
Oops! All Spells,Lands.dec,0.56,34,0.38,0.73
Oops! All Spells,Sneak and Show,0.67,21,0.43,0.85
Oops! All Spells,Show and Tell,0.66,29,0.46,0.82
Oops! All Spells,Doomsday,0.37,27,0.19,0.58
Oops! All Spells,Painter Grindstone,0.71,31,0.52,0.86
Oops! All Spells,Blue Cloudpost,0.68,25,0.46,0.85
Oops! All Spells,Mono Red Prison,0.54,28,0.34,0.72
Oops! All Spells,UWx Control,0.59,22,0.36,0.79
Oops! All Spells,Affinity,0.5,30,0.31,0.69
Oops! All Spells,Oops! All Spells,0.5,24,0.29,0.71
Oops! All Spells,Cradle Control,0.56,18,0.31,0.78
Oops! All Spells,Death & Taxes,0.58,19,0.33,0.8
Oops! All Spells,Bant Beanstalk,0.6,15,0.32,0.84
Oops! All Spells,UWx Stoneblade,0.4,15,0.16,0.68
Oops! All Spells,Grixis Tempo,0.64,14,0.35,0.87
Oops! All Spells,Ad Nauseam Tendrils,0.64,11,0.31,0.89
Oops! All Spells,Mardu Ocelot,0.69,16,0.41,0.89
Oops! All Spells,Reanimator,0.5,10,0.19,0.81
Oops! All Spells,Cephalid Breakfast,0.33,12,0.1,0.65
Oops! All Spells,The EPIC Storm,0.62,13,0.32,0.86
Oops! All Spells,Domain Beanstalk,0.5,6,0.12,0.88
Oops! All Spells,Stiflenought,0.3,10,0.07,0.65
Oops! All Spells,Maverick,0.5,4,0.07,0.93
Oops! All Spells,Goblins,0.8,10,0.44,0.97
Oops! All Spells,Green Post,0.63,8,0.24,0.91
Oops! All Spells,Boros Initiative,0.0,3,0.0,0.71
Oops! All Spells,Burn,0.75,4,0.19,0.99
Oops! All Spells,UR Tempo,0.5,6,0.12,0.88
Oops! All Spells,Sultai Beanstalk,0.75,8,0.35,0.97
Oops! All Spells,Dredge,0.6,5,0.15,0.95
Oops! All Spells,Loam Pox,0.5,6,0.12,0.88
Oops! All Spells,Mono Black,0.75,4,0.19,0.99
Oops! All Spells,Ruby Storm,0.71,7,0.29,0.96
Oops! All Spells,Hogaak,1.0,1,0.02,1.0
Oops! All Spells,Orzhov Ozelot,0.17,6,0.0,0.64
Oops! All Spells,Beseech Storm,0.75,4,0.19,0.99
Oops! All Spells,Esper Vial,1.0,2,0.16,1.0
Oops! All Spells,Temur Tempo,0.4,5,0.05,0.85
Cradle Control,Dimir Tempo,0.5,94,0.4,0.6
Cradle Control,Izzet Cutter,0.63,54,0.49,0.76
Cradle Control,Mystic Forge Combo,0.33,21,0.15,0.57
Cradle Control,Eldrazi Stompy,0.67,42,0.5,0.8
Cradle Control,Lands.dec,0.67,18,0.41,0.87
Cradle Control,Sneak and Show,0.5,22,0.28,0.72
Cradle Control,Show and Tell,0.62,26,0.41,0.8
Cradle Control,Doomsday,0.62,26,0.41,0.8
Cradle Control,Painter Grindstone,0.48,21,0.26,0.7
Cradle Control,Blue Cloudpost,0.38,26,0.2,0.59
Cradle Control,Mono Red Prison,0.75,16,0.48,0.93
Cradle Control,UWx Control,0.47,15,0.21,0.73
Cradle Control,Affinity,0.68,28,0.48,0.84
Cradle Control,Oops! All Spells,0.44,18,0.22,0.69
Cradle Control,Cradle Control,0.5,22,0.28,0.72
Cradle Control,Death & Taxes,0.53,19,0.29,0.76
Cradle Control,Bant Beanstalk,0.53,15,0.27,0.79
Cradle Control,UWx Stoneblade,0.5,16,0.25,0.75
Cradle Control,Grixis Tempo,0.64,11,0.31,0.89
Cradle Control,Ad Nauseam Tendrils,0.22,9,0.03,0.6
Cradle Control,Mardu Ocelot,0.33,15,0.12,0.62
Cradle Control,Reanimator,0.53,19,0.29,0.76
Cradle Control,Cephalid Breakfast,0.33,12,0.1,0.65
Cradle Control,The EPIC Storm,0.58,12,0.28,0.85
Cradle Control,Domain Beanstalk,0.63,8,0.24,0.91
Cradle Control,Stiflenought,1.0,4,0.4,1.0
Cradle Control,Maverick,0.4,5,0.05,0.85
Cradle Control,Goblins,0.5,6,0.12,0.88
Cradle Control,Green Post,0.63,8,0.24,0.91
Cradle Control,Boros Initiative,0.6,5,0.15,0.95
Cradle Control,Burn,0.57,7,0.18,0.9
Cradle Control,UR Tempo,0.44,9,0.14,0.79
Cradle Control,Sultai Beanstalk,0.8,5,0.28,0.99
Cradle Control,Dredge,0.57,7,0.18,0.9
Cradle Control,Loam Pox,1.0,2,0.16,1.0
Cradle Control,Mono Black,0.86,7,0.42,1.0
Cradle Control,Ruby Storm,0.0,7,0.0,0.41
Cradle Control,Hogaak,0.4,5,0.05,0.85
Cradle Control,Orzhov Ozelot,0.29,7,0.04,0.71
Cradle Control,Beseech Storm,0.4,5,0.05,0.85
Cradle Control,Esper Vial,0.0,1,0.0,0.98
Cradle Control,Temur Tempo,1.0,1,0.02,1.0
Death & Taxes,Dimir Tempo,0.59,68,0.46,0.71
Death & Taxes,Izzet Cutter,0.7,63,0.57,0.81
Death & Taxes,Mystic Forge Combo,0.4,42,0.26,0.57
Death & Taxes,Eldrazi Stompy,0.52,25,0.31,0.72
Death & Taxes,Lands.dec,0.52,27,0.32,0.71
Death & Taxes,Sneak and Show,0.57,23,0.34,0.77
Death & Taxes,Show and Tell,0.56,25,0.35,0.76
Death & Taxes,Doomsday,0.42,24,0.22,0.63
Death & Taxes,Painter Grindstone,0.53,19,0.29,0.76
Death & Taxes,Blue Cloudpost,0.33,24,0.16,0.55
Death & Taxes,Mono Red Prison,0.69,26,0.48,0.86
Death & Taxes,UWx Control,0.54,24,0.33,0.74
Death & Taxes,Affinity,0.54,26,0.33,0.73
Death & Taxes,Oops! All Spells,0.42,19,0.2,0.67
Death & Taxes,Cradle Control,0.47,19,0.24,0.71
Death & Taxes,Death & Taxes,0.5,14,0.23,0.77
Death & Taxes,Bant Beanstalk,0.43,14,0.18,0.71
Death & Taxes,UWx Stoneblade,0.46,13,0.19,0.75
Death & Taxes,Grixis Tempo,0.56,16,0.3,0.8
Death & Taxes,Ad Nauseam Tendrils,0.42,12,0.15,0.72
Death & Taxes,Mardu Ocelot,0.2,10,0.03,0.56
Death & Taxes,Reanimator,0.5,8,0.16,0.84
Death & Taxes,Cephalid Breakfast,0.55,11,0.23,0.83
Death & Taxes,The EPIC Storm,0.75,8,0.35,0.97
Death & Taxes,Domain Beanstalk,0.29,7,0.04,0.71
Death & Taxes,Stiflenought,0.7,10,0.35,0.93
Death & Taxes,Maverick,0.71,7,0.29,0.96
Death & Taxes,Goblins,0.86,7,0.42,1.0
Death & Taxes,Green Post,0.27,11,0.06,0.61
Death & Taxes,Boros Initiative,0.6,5,0.15,0.95
Death & Taxes,Burn,0.33,3,0.01,0.91
Death & Taxes,UR Tempo,0.5,4,0.07,0.93
Death & Taxes,Sultai Beanstalk,0.29,7,0.04,0.71
Death & Taxes,Dredge,0.0,3,0.0,0.71
Death & Taxes,Loam Pox,0.67,3,0.09,0.99
Death & Taxes,Mono Black,1.0,4,0.4,1.0
Death & Taxes,Ruby Storm,0.75,4,0.19,0.99
Death & Taxes,Hogaak,0.6,5,0.15,0.95
Death & Taxes,Orzhov Ozelot,0.5,2,0.01,0.99
Death & Taxes,Beseech Storm,0.5,2,0.01,0.99
Death & Taxes,Esper Vial,1.0,6,0.54,1.0
Death & Taxes,Temur Tempo,0.6,5,0.15,0.95
Bant Beanstalk,Dimir Tempo,0.52,69,0.4,0.64
Bant Beanstalk,Izzet Cutter,0.59,49,0.44,0.73
Bant Beanstalk,Mystic Forge Combo,0.61,23,0.39,0.8
Bant Beanstalk,Eldrazi Stompy,0.43,28,0.24,0.63
Bant Beanstalk,Lands.dec,0.45,20,0.23,0.68
Bant Beanstalk,Sneak and Show,0.59,29,0.39,0.76
Bant Beanstalk,Show and Tell,0.46,13,0.19,0.75
Bant Beanstalk,Doomsday,0.33,15,0.12,0.62
Bant Beanstalk,Painter Grindstone,0.88,8,0.47,1.0
Bant Beanstalk,Blue Cloudpost,0.44,16,0.2,0.7
Bant Beanstalk,Mono Red Prison,0.57,14,0.29,0.82
Bant Beanstalk,UWx Control,0.5,18,0.26,0.74
Bant Beanstalk,Affinity,0.55,22,0.32,0.76
Bant Beanstalk,Oops! All Spells,0.4,15,0.16,0.68
Bant Beanstalk,Cradle Control,0.47,15,0.21,0.73
Bant Beanstalk,Death & Taxes,0.57,14,0.29,0.82
Bant Beanstalk,Bant Beanstalk,0.5,14,0.23,0.77
Bant Beanstalk,UWx Stoneblade,0.25,12,0.05,0.57
Bant Beanstalk,Grixis Tempo,0.2,10,0.03,0.56
Bant Beanstalk,Ad Nauseam Tendrils,0.2,5,0.01,0.72
Bant Beanstalk,Mardu Ocelot,0.55,11,0.23,0.83
Bant Beanstalk,Reanimator,0.57,14,0.29,0.82
Bant Beanstalk,Cephalid Breakfast,1.0,5,0.48,1.0
Bant Beanstalk,The EPIC Storm,0.64,11,0.31,0.89
Bant Beanstalk,Domain Beanstalk,0.33,12,0.1,0.65
Bant Beanstalk,Stiflenought,1.0,4,0.4,1.0
Bant Beanstalk,Maverick,0.64,11,0.31,0.89
Bant Beanstalk,Goblins,0.5,2,0.01,0.99
Bant Beanstalk,Green Post,0.33,3,0.01,0.91
Bant Beanstalk,Boros Initiative,0.0,1,0.0,0.98
Bant Beanstalk,Burn,0.0,1,0.0,0.98
Bant Beanstalk,UR Tempo,0.86,7,0.42,1.0
Bant Beanstalk,Sultai Beanstalk,1.0,1,0.02,1.0
Bant Beanstalk,Dredge,0.0,4,0.0,0.6
Bant Beanstalk,Loam Pox,0.5,2,0.01,0.99
Bant Beanstalk,Mono Black,1.0,4,0.4,1.0
Bant Beanstalk,Ruby Storm,0.33,3,0.01,0.91
Bant Beanstalk,Hogaak,0.67,3,0.09,0.99
Bant Beanstalk,Beseech Storm,0.33,3,0.01,0.91
Bant Beanstalk,Esper Vial,0.0,2,0.0,0.84
Bant Beanstalk,Temur Tempo,0.5,2,0.01,0.99
UWx Stoneblade,Dimir Tempo,0.53,58,0.4,0.67
UWx Stoneblade,Izzet Cutter,0.61,51,0.46,0.74
UWx Stoneblade,Mystic Forge Combo,0.41,17,0.18,0.67
UWx Stoneblade,Eldrazi Stompy,0.37,38,0.22,0.54
UWx Stoneblade,Lands.dec,0.81,16,0.54,0.96
UWx Stoneblade,Sneak and Show,0.53,17,0.28,0.77
UWx Stoneblade,Show and Tell,0.79,19,0.54,0.94
UWx Stoneblade,Doomsday,0.68,28,0.48,0.84
UWx Stoneblade,Painter Grindstone,0.15,13,0.02,0.45
UWx Stoneblade,Blue Cloudpost,0.44,25,0.24,0.65
UWx Stoneblade,Mono Red Prison,0.6,10,0.26,0.88
UWx Stoneblade,UWx Control,0.4,10,0.12,0.74
UWx Stoneblade,Affinity,0.29,17,0.1,0.56
UWx Stoneblade,Oops! All Spells,0.6,15,0.32,0.84
UWx Stoneblade,Cradle Control,0.5,16,0.25,0.75
UWx Stoneblade,Death & Taxes,0.54,13,0.25,0.81
UWx Stoneblade,Bant Beanstalk,0.75,12,0.43,0.95
UWx Stoneblade,UWx Stoneblade,0.5,14,0.23,0.77
UWx Stoneblade,Grixis Tempo,0.71,7,0.29,0.96
UWx Stoneblade,Ad Nauseam Tendrils,0.43,14,0.18,0.71
UWx Stoneblade,Mardu Ocelot,0.25,4,0.01,0.81
UWx Stoneblade,Reanimator,0.73,15,0.45,0.92
UWx Stoneblade,Cephalid Breakfast,0.6,10,0.26,0.88
UWx Stoneblade,The EPIC Storm,0.8,10,0.44,0.97
UWx Stoneblade,Domain Beanstalk,0.4,10,0.12,0.74
UWx Stoneblade,Stiflenought,0.33,3,0.01,0.91
UWx Stoneblade,Maverick,0.25,4,0.01,0.81
UWx Stoneblade,Goblins,1.0,6,0.54,1.0
UWx Stoneblade,Green Post,0.0,1,0.0,0.98
UWx Stoneblade,Boros Initiative,0.8,5,0.28,0.99
UWx Stoneblade,Burn,0.67,3,0.09,0.99
UWx Stoneblade,UR Tempo,0.67,3,0.09,0.99
UWx Stoneblade,Sultai Beanstalk,0.5,4,0.07,0.93
UWx Stoneblade,Dredge,0.0,1,0.0,0.98
UWx Stoneblade,Loam Pox,1.0,3,0.29,1.0
UWx Stoneblade,Mono Black,0.25,4,0.01,0.81
UWx Stoneblade,Ruby Storm,0.67,6,0.22,0.96
UWx Stoneblade,Hogaak,0.0,1,0.0,0.98
UWx Stoneblade,Orzhov Ozelot,0.67,3,0.09,0.99
UWx Stoneblade,Beseech Storm,0.0,1,0.0,0.98
UWx Stoneblade,Esper Vial,1.0,1,0.02,1.0
Grixis Tempo,Dimir Tempo,0.33,57,0.21,0.47
Grixis Tempo,Izzet Cutter,0.47,47,0.32,0.62
Grixis Tempo,Mystic Forge Combo,0.37,30,0.2,0.56
Grixis Tempo,Eldrazi Stompy,0.5,18,0.26,0.74
Grixis Tempo,Lands.dec,0.35,20,0.15,0.59
Grixis Tempo,Sneak and Show,0.56,18,0.31,0.78
Grixis Tempo,Show and Tell,0.73,15,0.45,0.92
Grixis Tempo,Doomsday,0.6,15,0.32,0.84
Grixis Tempo,Painter Grindstone,0.6,15,0.32,0.84
Grixis Tempo,Blue Cloudpost,0.48,23,0.27,0.69
Grixis Tempo,Mono Red Prison,0.45,22,0.24,0.68
Grixis Tempo,UWx Control,0.48,21,0.26,0.7
Grixis Tempo,Affinity,0.42,12,0.15,0.72
Grixis Tempo,Oops! All Spells,0.36,14,0.13,0.65
Grixis Tempo,Cradle Control,0.36,11,0.11,0.69
Grixis Tempo,Death & Taxes,0.44,16,0.2,0.7
Grixis Tempo,Bant Beanstalk,0.8,10,0.44,0.97
Grixis Tempo,UWx Stoneblade,0.29,7,0.04,0.71
Grixis Tempo,Grixis Tempo,0.5,16,0.25,0.75
Grixis Tempo,Ad Nauseam Tendrils,0.67,6,0.22,0.96
Grixis Tempo,Mardu Ocelot,0.38,8,0.09,0.76
Grixis Tempo,Reanimator,0.6,5,0.15,0.95
Grixis Tempo,Cephalid Breakfast,0.75,8,0.35,0.97
Grixis Tempo,The EPIC Storm,0.36,11,0.11,0.69
Grixis Tempo,Domain Beanstalk,0.0,4,0.0,0.6
Grixis Tempo,Stiflenought,0.4,5,0.05,0.85
Grixis Tempo,Maverick,0.6,5,0.15,0.95
Grixis Tempo,Goblins,0.33,6,0.04,0.78
Grixis Tempo,Green Post,0.33,3,0.01,0.91
Grixis Tempo,Boros Initiative,0.56,9,0.21,0.86
Grixis Tempo,Burn,0.33,3,0.01,0.91
Grixis Tempo,UR Tempo,0.83,6,0.36,1.0
Grixis Tempo,Sultai Beanstalk,0.4,5,0.05,0.85
Grixis Tempo,Dredge,1.0,1,0.02,1.0
Grixis Tempo,Loam Pox,1.0,2,0.16,1.0
Grixis Tempo,Mono Black,0.67,3,0.09,0.99
Grixis Tempo,Ruby Storm,0.75,4,0.19,0.99
Grixis Tempo,Hogaak,0.33,3,0.01,0.91
Grixis Tempo,Orzhov Ozelot,0.5,4,0.07,0.93
Grixis Tempo,Beseech Storm,1.0,1,0.02,1.0
Grixis Tempo,Esper Vial,1.0,1,0.02,1.0
Grixis Tempo,Temur Tempo,1.0,2,0.16,1.0
Ad Nauseam Tendrils,Dimir Tempo,0.48,60,0.35,0.62
Ad Nauseam Tendrils,Izzet Cutter,0.64,44,0.48,0.78
Ad Nauseam Tendrils,Mystic Forge Combo,0.63,24,0.41,0.81
Ad Nauseam Tendrils,Eldrazi Stompy,0.48,29,0.29,0.67
Ad Nauseam Tendrils,Lands.dec,0.78,23,0.56,0.93
Ad Nauseam Tendrils,Sneak and Show,0.52,25,0.31,0.72
Ad Nauseam Tendrils,Show and Tell,0.55,22,0.32,0.76
Ad Nauseam Tendrils,Doomsday,0.57,14,0.29,0.82
Ad Nauseam Tendrils,Painter Grindstone,0.9,10,0.55,1.0
Ad Nauseam Tendrils,Blue Cloudpost,0.23,13,0.05,0.54
Ad Nauseam Tendrils,Mono Red Prison,0.55,11,0.23,0.83
Ad Nauseam Tendrils,UWx Control,0.6,10,0.26,0.88
Ad Nauseam Tendrils,Affinity,0.27,11,0.06,0.61
Ad Nauseam Tendrils,Oops! All Spells,0.36,11,0.11,0.69
Ad Nauseam Tendrils,Cradle Control,0.78,9,0.4,0.97
Ad Nauseam Tendrils,Death & Taxes,0.58,12,0.28,0.85
Ad Nauseam Tendrils,Bant Beanstalk,0.8,5,0.28,0.99
Ad Nauseam Tendrils,UWx Stoneblade,0.57,14,0.29,0.82
Ad Nauseam Tendrils,Grixis Tempo,0.33,6,0.04,0.78
Ad Nauseam Tendrils,Ad Nauseam Tendrils,0.5,4,0.07,0.93
Ad Nauseam Tendrils,Mardu Ocelot,0.5,6,0.12,0.88
Ad Nauseam Tendrils,Reanimator,0.67,9,0.3,0.93
Ad Nauseam Tendrils,Cephalid Breakfast,0.4,10,0.12,0.74
Ad Nauseam Tendrils,The EPIC Storm,1.0,3,0.29,1.0
Ad Nauseam Tendrils,Domain Beanstalk,0.57,7,0.18,0.9
Ad Nauseam Tendrils,Stiflenought,0.88,8,0.47,1.0
Ad Nauseam Tendrils,Maverick,0.33,6,0.04,0.78
Ad Nauseam Tendrils,Goblins,0.0,1,0.0,0.98
Ad Nauseam Tendrils,Green Post,0.75,8,0.35,0.97
Ad Nauseam Tendrils,Boros Initiative,1.0,3,0.29,1.0
Ad Nauseam Tendrils,Burn,0.5,4,0.07,0.93
Ad Nauseam Tendrils,UR Tempo,0.0,1,0.0,0.98
Ad Nauseam Tendrils,Sultai Beanstalk,0.75,4,0.19,0.99
Ad Nauseam Tendrils,Loam Pox,0.6,5,0.15,0.95
Ad Nauseam Tendrils,Mono Black,0.67,3,0.09,0.99
Ad Nauseam Tendrils,Ruby Storm,1.0,1,0.02,1.0
Ad Nauseam Tendrils,Hogaak,0.25,4,0.01,0.81
Ad Nauseam Tendrils,Orzhov Ozelot,0.5,4,0.07,0.93
Ad Nauseam Tendrils,Beseech Storm,0.5,2,0.01,0.99
Ad Nauseam Tendrils,Esper Vial,0.33,3,0.01,0.91
Ad Nauseam Tendrils,Temur Tempo,0.67,3,0.09,0.99
Mardu Ocelot,Dimir Tempo,0.52,54,0.38,0.66
Mardu Ocelot,Izzet Cutter,0.56,39,0.4,0.72
Mardu Ocelot,Mystic Forge Combo,0.31,26,0.14,0.52
Mardu Ocelot,Eldrazi Stompy,0.54,26,0.33,0.73
Mardu Ocelot,Lands.dec,0.29,21,0.11,0.52
Mardu Ocelot,Sneak and Show,0.36,11,0.11,0.69
Mardu Ocelot,Show and Tell,0.44,16,0.2,0.7
Mardu Ocelot,Doomsday,0.5,16,0.25,0.75
Mardu Ocelot,Painter Grindstone,0.52,23,0.31,0.73
Mardu Ocelot,Blue Cloudpost,0.46,13,0.19,0.75
Mardu Ocelot,Mono Red Prison,0.52,21,0.3,0.74
Mardu Ocelot,UWx Control,0.67,15,0.38,0.88
Mardu Ocelot,Affinity,0.57,14,0.29,0.82
Mardu Ocelot,Oops! All Spells,0.31,16,0.11,0.59
Mardu Ocelot,Cradle Control,0.67,15,0.38,0.88
Mardu Ocelot,Death & Taxes,0.8,10,0.44,0.97
Mardu Ocelot,Bant Beanstalk,0.45,11,0.17,0.77
Mardu Ocelot,UWx Stoneblade,0.75,4,0.19,0.99
Mardu Ocelot,Grixis Tempo,0.63,8,0.24,0.91
Mardu Ocelot,Ad Nauseam Tendrils,0.5,6,0.12,0.88
Mardu Ocelot,Mardu Ocelot,0.5,10,0.19,0.81
Mardu Ocelot,Reanimator,0.0,1,0.0,0.98
Mardu Ocelot,Cephalid Breakfast,0.67,6,0.22,0.96
Mardu Ocelot,The EPIC Storm,0.0,4,0.0,0.6
Mardu Ocelot,Domain Beanstalk,0.25,4,0.01,0.81
Mardu Ocelot,Stiflenought,0.25,4,0.01,0.81
Mardu Ocelot,Maverick,0.75,4,0.19,0.99
Mardu Ocelot,Goblins,0.89,9,0.52,1.0
Mardu Ocelot,Green Post,0.0,1,0.0,0.98
Mardu Ocelot,Boros Initiative,0.5,2,0.01,0.99
Mardu Ocelot,Burn,0.67,6,0.22,0.96
Mardu Ocelot,Sultai Beanstalk,0.5,2,0.01,0.99
Mardu Ocelot,Dredge,1.0,1,0.02,1.0
Mardu Ocelot,Loam Pox,0.5,2,0.01,0.99
Mardu Ocelot,Mono Black,0.6,5,0.15,0.95
Mardu Ocelot,Ruby Storm,0.0,7,0.0,0.41
Mardu Ocelot,Hogaak,0.5,2,0.01,0.99
Mardu Ocelot,Orzhov Ozelot,0.0,1,0.0,0.98
Mardu Ocelot,Beseech Storm,0.5,4,0.07,0.93
Mardu Ocelot,Esper Vial,0.0,1,0.0,0.98
Mardu Ocelot,Temur Tempo,1.0,1,0.02,1.0
Reanimator,Dimir Tempo,0.33,48,0.2,0.48
Reanimator,Izzet Cutter,0.56,43,0.4,0.71
Reanimator,Mystic Forge Combo,0.62,13,0.32,0.86
Reanimator,Eldrazi Stompy,0.53,32,0.35,0.71
Reanimator,Lands.dec,0.38,13,0.14,0.68
Reanimator,Sneak and Show,0.71,24,0.49,0.87
Reanimator,Show and Tell,0.64,11,0.31,0.89
Reanimator,Doomsday,0.5,20,0.27,0.73
Reanimator,Painter Grindstone,0.45,11,0.17,0.77
Reanimator,Blue Cloudpost,0.5,16,0.25,0.75
Reanimator,Mono Red Prison,0.38,13,0.14,0.68
Reanimator,UWx Control,0.58,12,0.28,0.85
Reanimator,Affinity,0.59,17,0.33,0.82
Reanimator,Oops! All Spells,0.5,10,0.19,0.81
Reanimator,Cradle Control,0.47,19,0.24,0.71
Reanimator,Death & Taxes,0.5,8,0.16,0.84
Reanimator,Bant Beanstalk,0.43,14,0.18,0.71
Reanimator,UWx Stoneblade,0.27,15,0.08,0.55
Reanimator,Grixis Tempo,0.4,5,0.05,0.85
Reanimator,Ad Nauseam Tendrils,0.33,9,0.07,0.7
Reanimator,Mardu Ocelot,1.0,1,0.02,1.0
Reanimator,Reanimator,0.5,16,0.25,0.75
Reanimator,Cephalid Breakfast,0.58,12,0.28,0.85
Reanimator,The EPIC Storm,0.67,3,0.09,0.99
Reanimator,Domain Beanstalk,0.5,2,0.01,0.99
Reanimator,Stiflenought,0.25,4,0.01,0.81
Reanimator,Maverick,0.0,2,0.0,0.84
Reanimator,Goblins,0.0,3,0.0,0.71
Reanimator,Green Post,0.67,3,0.09,0.99
Reanimator,Boros Initiative,0.83,6,0.36,1.0
Reanimator,Burn,1.0,1,0.02,1.0
Reanimator,UR Tempo,0.2,5,0.01,0.72
