a,b,winrate_a_vs_b,matches,ci_low,ci_high
Gruul Landfall,Temur Ouroboroid,0.67,3,0.09,0.99
Gruul Landfall,Simic Omniscience,0.5,2,0.01,0.99
Gruul Landfall,Dimir Reanimator,1.0,2,0.16,1.0
Gruul Landfall,Golgari Ouroboroid,0.0,1,0.0,0.98
Grixis Elementals,Izzet Lessons,0.59,34,0.41,0.75
Grixis Elementals,Mono Green Landfall,0.36,33,0.2,0.55
Grixis Elementals,Dimir Excruciator,0.38,26,0.2,0.59
Grixis Elementals,Izzet Elementals,0.63,24,0.41,0.81
Grixis Elementals,Dimir Midrange,0.38,16,0.15,0.65
Grixis Elementals,Simic Rhythm,0.6,15,0.32,0.84
Grixis Elementals,Azorius Flash,0.29,7,0.04,0.71
Grixis Elementals,Izzet Prowess,0.38,13,0.14,0.68
Grixis Elementals,Boros Dragons,0.38,16,0.15,0.65
Grixis Elementals,Temur Landfall,0.55,11,0.23,0.83
Grixis Elementals,Jeskai Control,0.57,7,0.18,0.9
Grixis Elementals,Mono-Red Aggro,0.69,13,0.39,0.91
Grixis Elementals,Bant Airbending,0.25,4,0.01,0.81
Grixis Elementals,Sultai Reanimator,0.5,4,0.07,0.93
Grixis Elementals,Rakdos Monument,0.4,5,0.05,0.85
Grixis Elementals,Gruul Landfall,0.83,6,0.36,1.0
Grixis Elementals,Grixis Elementals,0.5,2,0.01,0.99
Grixis Elementals,4 Color Control,0.0,3,0.0,0.71
Grixis Elementals,Azorius Control,0.0,2,0.0,0.84
Grixis Elementals,Dimir Control,0.0,2,0.0,0.84
Grixis Elementals,Izzet Splash,0.67,3,0.09,0.99
Grixis Elementals,4 Color Rhythm,1.0,4,0.4,1.0
Grixis Elementals,Boros Burn,0.0,2,0.0,0.84
Grixis Elementals,Temur Ouroboroid,0.33,3,0.01,0.91
Grixis Elementals,Simic Omniscience,0.0,1,0.0,0.98
Grixis Elementals,Dimir Reanimator,1.0,1,0.02,1.0
Grixis Elementals,Esper Oculus,1.0,1,0.02,1.0
4 Color Control,Izzet Lessons,0.27,26,0.12,0.48
4 Color Control,Mono Green Landfall,0.32,22,0.14,0.55
4 Color Control,Dimir Excruciator,0.74,19,0.49,0.91
4 Color Control,Izzet Elementals,0.39,18,0.17,0.64
4 Color Control,Dimir Midrange,0.67,12,0.35,0.9
4 Color Control,Simic Rhythm,0.6,15,0.32,0.84
4 Color Control,Azorius Flash,0.78,9,0.4,0.97
4 Color Control,Izzet Prowess,0.36,11,0.11,0.69
4 Color Control,Boros Dragons,0.67,6,0.22,0.96
4 Color Control,Temur Landfall,0.4,10,0.12,0.74
4 Color Control,Jeskai Control,0.8,5,0.28,0.99
4 Color Control,Mono-Red Aggro,0.25,4,0.01,0.81
4 Color Control,Bant Airbending,0.88,8,0.47,1.0
4 Color Control,Sultai Reanimator,0.75,4,0.19,0.99
4 Color Control,Rakdos Monument,0.0,4,0.0,0.6
4 Color Control,Gruul Landfall,0.33,3,0.01,0.91
4 Color Control,Grixis Elementals,1.0,3,0.29,1.0
4 Color Control,Azorius Control,0.5,2,0.01,0.99
4 Color Control,Dimir Control,0.5,2,0.01,0.99
4 Color Control,Izzet Splash,1.0,1,0.02,1.0
4 Color Control,Temur Ouroboroid,0.0,1,0.0,0.98
4 Color Control,Esper Oculus,0.0,1,0.0,0.98
4 Color Control,Golgari Ouroboroid,1.0,1,0.02,1.0
Azorius Control,Izzet Lessons,0.24,17,0.07,0.5
Azorius Control,Mono Green Landfall,0.18,17,0.04,0.43
Azorius Control,Dimir Excruciator,0.42,19,0.2,0.67
Azorius Control,Izzet Elementals,0.43,14,0.18,0.71
Azorius Control,Dimir Midrange,0.5,14,0.23,0.77
Azorius Control,Simic Rhythm,0.47,15,0.21,0.73
Azorius Control,Azorius Flash,0.5,16,0.25,0.75
Azorius Control,Izzet Prowess,0.2,5,0.01,0.72
Azorius Control,Boros Dragons,0.5,4,0.07,0.93
Azorius Control,Temur Landfall,0.67,3,0.09,0.99
Azorius Control,Jeskai Control,0.83,6,0.36,1.0
Azorius Control,Mono-Red Aggro,0.0,5,0.0,0.52
Azorius Control,Bant Airbending,0.75,8,0.35,0.97
Azorius Control,Sultai Reanimator,0.0,2,0.0,0.84
Azorius Control,Rakdos Monument,0.33,3,0.01,0.91
Azorius Control,Gruul Landfall,0.0,2,0.0,0.84
Azorius Control,Grixis Elementals,1.0,2,0.16,1.0
Azorius Control,4 Color Control,0.5,2,0.01,0.99
Azorius Control,Azorius Control,0.5,2,0.01,0.99
Azorius Control,Dimir Control,0.0,1,0.0,0.98
Azorius Control,Izzet Splash,1.0,2,0.16,1.0
Azorius Control,4 Color Rhythm,0.5,2,0.01,0.99
Azorius Control,Boros Burn,0.0,1,0.0,0.98
Azorius Control,Simic Omniscience,0.5,2,0.01,0.99
Azorius Control,Golgari Ouroboroid,0.0,1,0.0,0.98
Dimir Control,Izzet Lessons,0.28,25,0.12,0.49
Dimir Control,Mono Green Landfall,0.27,15,0.08,0.55
Dimir Control,Dimir Excruciator,0.68,19,0.43,0.87
Dimir Control,Izzet Elementals,0.54,13,0.25,0.81
Dimir Control,Dimir Midrange,0.45,11,0.17,0.77
Dimir Control,Simic Rhythm,0.46,13,0.19,0.75
Dimir Control,Azorius Flash,0.31,13,0.09,0.61
Dimir Control,Izzet Prowess,0.27,11,0.06,0.61
Dimir Control,Boros Dragons,0.8,5,0.28,0.99
Dimir Control,Temur Landfall,0.5,2,0.01,0.99
Dimir Control,Jeskai Control,0.43,7,0.1,0.82
Dimir Control,Mono-Red Aggro,0.44,9,0.14,0.79
Dimir Control,Bant Airbending,0.71,7,0.29,0.96
Dimir Control,Sultai Reanimator,0.0,1,0.0,0.98
Dimir Control,Rakdos Monument,0.5,2,0.01,0.99
Dimir Control,Gruul Landfall,0.5,2,0.01,0.99
Dimir Control,Grixis Elementals,1.0,2,0.16,1.0
Dimir Control,4 Color Control,0.5,2,0.01,0.99
Dimir Control,Azorius Control,1.0,1,0.02,1.0
Dimir Control,Izzet Splash,0.0,2,0.0,0.84
Dimir Control,Temur Ouroboroid,0.0,1,0.0,0.98
Izzet Splash,Izzet Lessons,0.33,15,0.12,0.62
Izzet Splash,Mono Green Landfall,0.39,18,0.17,0.64
Izzet Splash,Dimir Excruciator,0.18,11,0.02,0.52
Izzet Splash,Izzet Elementals,0.38,13,0.14,0.68
Izzet Splash,Dimir Midrange,0.5,14,0.23,0.77
Izzet Splash,Simic Rhythm,0.31,16,0.11,0.59
Izzet Splash,Azorius Flash,0.44,9,0.14,0.79
Izzet Splash,Izzet Prowess,0.5,6,0.12,0.88
Izzet Splash,Boros Dragons,0.63,8,0.24,0.91
Izzet Splash,Temur Landfall,0.25,4,0.01,0.81
Izzet Splash,Jeskai Control,0.5,6,0.12,0.88
Izzet Splash,Mono-Red Aggro,0.25,4,0.01,0.81
Izzet Splash,Bant Airbending,0.67,3,0.09,0.99
Izzet Splash,Sultai Reanimator,0.67,3,0.09,0.99
Izzet Splash,Rakdos Monument,0.5,2,0.01,0.99
Izzet Splash,Gruul Landfall,0.0,4,0.0,0.6
Izzet Splash,Grixis Elementals,0.33,3,0.01,0.91
Izzet Splash,4 Color Control,0.0,1,0.0,0.98
Izzet Splash,Azorius Control,0.0,2,0.0,0.84
Izzet Splash,Dimir Control,1.0,2,0.16,1.0
Izzet Splash,Temur Ouroboroid,1.0,1,0.02,1.0
Izzet Splash,Simic Omniscience,1.0,1,0.02,1.0
Izzet Splash,Dimir Reanimator,0.0,1,0.0,0.98
Izzet Splash,Golgari Ouroboroid,0.0,1,0.0,0.98
4 Color Rhythm,Izzet Lessons,0.56,9,0.21,0.86
4 Color Rhythm,Mono Green Landfall,0.8,15,0.52,0.96
4 Color Rhythm,Dimir Excruciator,0.11,9,0.0,0.48
4 Color Rhythm,Izzet Elementals,0.14,7,0.0,0.58
4 Color Rhythm,Dimir Midrange,0.81,16,0.54,0.96
4 Color Rhythm,Simic Rhythm,0.55,11,0.23,0.83
4 Color Rhythm,Azorius Flash,0.38,13,0.14,0.68
4 Color Rhythm,Izzet Prowess,0.43,7,0.1,0.82
4 Color Rhythm,Boros Dragons,0.17,12,0.02,0.48
4 Color Rhythm,Temur Landfall,0.4,5,0.05,0.85
4 Color Rhythm,Jeskai Control,0.25,4,0.01,0.81
4 Color Rhythm,Mono-Red Aggro,0.67,3,0.09,0.99
4 Color Rhythm,Bant Airbending,0.5,4,0.07,0.93
4 Color Rhythm,Sultai Reanimator,0.67,3,0.09,0.99
4 Color Rhythm,Rakdos Monument,0.83,6,0.36,1.0
4 Color Rhythm,Gruul Landfall,1.0,2,0.16,1.0
4 Color Rhythm,Grixis Elementals,0.0,4,0.0,0.6
4 Color Rhythm,Azorius Control,0.5,2,0.01,0.99
4 Color Rhythm,Boros Burn,0.5,2,0.01,0.99
Boros Burn,Izzet Lessons,0.38,8,0.09,0.76
Boros Burn,Dimir Excruciator,0.63,8,0.24,0.91
Boros Burn,Izzet Elementals,0.4,5,0.05,0.85
Boros Burn,Dimir Midrange,0.0,5,0.0,0.52
Boros Burn,Simic Rhythm,0.57,7,0.18,0.9
Boros Burn,Azorius Flash,0.2,5,0.01,0.72
Boros Burn,Izzet Prowess,0.0,2,0.0,0.84
Boros Burn,Boros Dragons,0.14,7,0.0,0.58
Boros Burn,Temur Landfall,0.25,4,0.01,0.81
Boros Burn,Jeskai Control,1.0,1,0.02,1.0
Boros Burn,Mono-Red Aggro,0.0,1,0.0,0.98
Boros Burn,Bant Airbending,0.33,3,0.01,0.91
Boros Burn,Sultai Reanimator,0.83,6,0.36,1.0
Boros Burn,Rakdos Monument,0.0,4,0.0,0.6
Boros Burn,Gruul Landfall,0.6,5,0.15,0.95
Boros Burn,Grixis Elementals,1.0,2,0.16,1.0
Boros Burn,Azorius Control,1.0,1,0.02,1.0
Boros Burn,4 Color Rhythm,0.5,2,0.01,0.99
Boros Burn,Temur Ouroboroid,0.0,1,0.0,0.98
Boros Burn,Simic Omniscience,1.0,1,0.02,1.0
Boros Burn,Esper Oculus,1.0,1,0.02,1.0
Boros Burn,Golgari Ouroboroid,0.0,1,0.0,0.98
Temur Ouroboroid,Izzet Lessons,0.33,12,0.1,0.65
Temur Ouroboroid,Mono Green Landfall,0.5,6,0.12,0.88
Temur Ouroboroid,Dimir Excruciator,0.6,5,0.15,0.95
Temur Ouroboroid,Izzet Elementals,0.22,9,0.03,0.6
Temur Ouroboroid,Dimir Midrange,0.63,8,0.24,0.91
Temur Ouroboroid,Simic Rhythm,0.71,7,0.29,0.96
Temur Ouroboroid,Azorius Flash,0.5,8,0.16,0.84
Temur Ouroboroid,Izzet Prowess,1.0,3,0.29,1.0
Temur Ouroboroid,Temur Landfall,0.67,3,0.09,0.99
Temur Ouroboroid,Jeskai Control,0.67,3,0.09,0.99
Temur Ouroboroid,Mono-Red Aggro,0.33,3,0.01,0.91
Temur Ouroboroid,Bant Airbending,0.25,4,0.01,0.81
Temur Ouroboroid,Sultai Reanimator,0.5,2,0.01,0.99
Temur Ouroboroid,Gruul Landfall,0.33,3,0.01,0.91
Temur Ouroboroid,Grixis Elementals,0.67,3,0.09,0.99
Temur Ouroboroid,4 Color Control,1.0,1,0.02,1.0
Temur Ouroboroid,Dimir Control,1.0,1,0.02,1.0
Temur Ouroboroid,Izzet Splash,0.0,1,0.0,0.98
Temur Ouroboroid,Boros Burn,1.0,1,0.02,1.0
Temur Ouroboroid,Dimir Reanimator,1.0,1,0.02,1.0
Temur Ouroboroid,Esper Oculus,1.0,1,0.02,1.0
Temur Ouroboroid,Golgari Ouroboroid,1.0,1,0.02,1.0
Simic Omniscience,Izzet Lessons,0.25,8,0.03,0.65
Simic Omniscience,Mono Green Landfall,0.63,8,0.24,0.91
Simic Omniscience,Dimir Excruciator,0.22,9,0.03,0.6
Simic Omniscience,Izzet Elementals,0.58,12,0.28,0.85
Simic Omniscience,Dimir Midrange,0.25,4,0.01,0.81
Simic Omniscience,Simic Rhythm,1.0,2,0.16,1.0
Simic Omniscience,Azorius Flash,0.0,2,0.0,0.84
Simic Omniscience,Izzet Prowess,0.5,4,0.07,0.93
Simic Omniscience,Boros Dragons,0.5,2,0.01,0.99
Simic Omniscience,Mono-Red Aggro,0.38,8,0.09,0.76
Simic Omniscience,Bant Airbending,1.0,2,0.16,1.0
Simic Omniscience,Sultai Reanimator,1.0,1,0.02,1.0
Simic Omniscience,Rakdos Monument,0.0,2,0.0,0.84
Simic Omniscience,Gruul Landfall,0.5,2,0.01,0.99
Simic Omniscience,Grixis Elementals,1.0,1,0.02,1.0
Simic Omniscience,Azorius Control,0.5,2,0.01,0.99
Simic Omniscience,Izzet Splash,0.0,1,0.0,0.98
Simic Omniscience,Boros Burn,0.0,1,0.0,0.98
Simic Omniscience,Golgari Ouroboroid,1.0,1,0.02,1.0
Selesnya Landfall,Izzet Lessons,0.53,15,0.27,0.79
Selesnya Landfall,Mono Green Landfall,0.17,6,0.0,0.64
Selesnya Landfall,Dimir Excruciator,0.5,6,0.12,0.88
Selesnya Landfall,Izzet Elementals,0.38,8,0.09,0.76
Selesnya Landfall,Dimir Midrange,0.43,7,0.1,0.82
Selesnya Landfall,Simic Rhythm,0.14,7,0.0,0.58
Selesnya Landfall,Azorius Flash,0.57,7,0.18,0.9
Selesnya Landfall,Izzet Prowess,0.0,1,0.0,0.98
Selesnya Landfall,Boros Dragons,0.5,2,0.01,0.99
Selesnya Landfall,Temur Landfall,0.33,3,0.01,0.91
Selesnya Landfall,Jeskai Control,1.0,1,0.02,1.0
Selesnya Landfall,Mono-Red Aggro,0.5,2,0.01,0.99
Selesnya Landfall,Bant Airbending,0.0,1,0.0,0.98
Selesnya Landfall,Sultai Reanimator,0.0,1,0.0,0.98
Selesnya Landfall,Rakdos Monument,0.0,1,0.0,0.98
Selesnya Landfall,Gruul Landfall,1.0,1,0.02,1.0
Selesnya Landfall,Grixis Elementals,1.0,1,0.02,1.0
Selesnya Landfall,4 Color Control,1.0,1,0.02,1.0
Selesnya Landfall,Dimir Control,0.5,2,0.01,0.99
Selesnya Landfall,Izzet Splash,1.0,1,0.02,1.0
Selesnya Landfall,Temur Ouroboroid,0.5,2,0.01,0.99
Selesnya Landfall,Golgari Ouroboroid,0.5,2,0.01,0.99
Mono Black Midrange,Izzet Lessons,0.43,7,0.1,0.82
Mono Black Midrange,Mono Green Landfall,0.5,6,0.12,0.88
Mono Black Midrange,Dimir Excruciator,1.0,4,0.4,1.0
Mono Black Midrange,Izzet Elementals,0.36,11,0.11,0.69
Mono Black Midrange,Dimir Midrange,0.4,5,0.05,0.85
Mono Black Midrange,Simic Rhythm,0.22,9,0.03,0.6
Mono Black Midrange,Azorius Flash,0.5,4,0.07,0.93
Mono Black Midrange,Izzet Prowess,0.25,4,0.01,0.81
Mono Black Midrange,Boros Dragons,0.75,4,0.19,0.99
Mono Black Midrange,Temur Landfall,1.0,2,0.16,1.0
Mono Black Midrange,Bant Airbending,0.67,3,0.09,0.99
Mono Black Midrange,Sultai Reanimator,1.0,1,0.02,1.0
Mono Black Midrange,Rakdos Monument,0.75,4,0.19,0.99
Mono Black Midrange,Gruul Landfall,0.0,1,0.0,0.98
Mono Black Midrange,Grixis Elementals,0.0,2,0.0,0.84
Mono Black Midrange,4 Color Control,0.0,1,0.0,0.98
Mono Black Midrange,Dimir Control,1.0,1,0.02,1.0
Mono Black Midrange,Izzet Splash,0.0,1,0.0,0.98
Mono Black Midrange,Dimir Reanimator,1.0,1,0.02,1.0
Mono Black Midrange,Esper Oculus,1.0,1,0.02,1.0
Azorius Otters,Izzet Lessons,0.89,9,0.52,1.0
Azorius Otters,Mono Green Landfall,0.63,8,0.24,0.91
Azorius Otters,Dimir Excruciator,0.67,9,0.3,0.93
Azorius Otters,Izzet Elementals,1.0,5,0.48,1.0
Azorius Otters,Dimir Midrange,0.57,7,0.18,0.9
Azorius Otters,Simic Rhythm,0.67,3,0.09,0.99
Azorius Otters,Azorius Flash,0.25,4,0.01,0.81
Azorius Otters,Izzet Prowess,0.0,2,0.0,0.84
Azorius Otters,Boros Dragons,0.0,4,0.0,0.6
Azorius Otters,Temur Landfall,0.0,1,0.0,0.98
Azorius Otters,Mono-Red Aggro,0.0,3,0.0,0.71
Azorius Otters,Bant Airbending,0.75,4,0.19,0.99
Azorius Otters,Sultai Reanimator,0.0,1,0.0,0.98
Azorius Otters,Gruul Landfall,1.0,1,0.02,1.0
Azorius Otters,Grixis Elementals,0.0,2,0.0,0.84
Azorius Otters,4 Color Control,1.0,1,0.02,1.0
Azorius Otters,Izzet Splash,1.0,2,0.16,1.0
Azorius Otters,4 Color Rhythm,0.0,1,0.0,0.98
Azorius Otters,Boros Burn,1.0,2,0.16,1.0
Azorius Otters,Simic Omniscience,1.0,1,0.02,1.0
Dimir Reanimator,Izzet Lessons,0.29,7,0.04,0.71
Dimir Reanimator,Mono Green Landfall,0.11,9,0.0,0.48
Dimir Reanimator,Dimir Excruciator,0.5,6,0.12,0.88
Dimir Reanimator,Izzet Elementals,0.5,6,0.12,0.88
Dimir Reanimator,Dimir Midrange,0.75,8,0.35,0.97
Dimir Reanimator,Simic Rhythm,0.5,2,0.01,0.99
Dimir Reanimator,Azorius Flash,1.0,1,0.02,1.0
Dimir Reanimator,Izzet Prowess,0.25,4,0.01,0.81
Dimir Reanimator,Boros Dragons,1.0,2,0.16,1.0
Dimir Reanimator,Temur Landfall,0.67,3,0.09,0.99
Dimir Reanimator,Jeskai Control,0.0,1,0.0,0.98
Dimir Reanimator,Mono-Red Aggro,1.0,3,0.29,1.0
Dimir Reanimator,Bant Airbending,0.33,3,0.01,0.91
Dimir Reanimator,Sultai Reanimator,1.0,1,0.02,1.0
Dimir Reanimator,Rakdos Monument,0.0,1,0.0,0.98
Dimir Reanimator,Gruul Landfall,0.0,2,0.0,0.84
Dimir Reanimator,Grixis Elementals,0.0,1,0.0,0.98
Dimir Reanimator,Izzet Splash,1.0,1,0.02,1.0
Dimir Reanimator,Temur Ouroboroid,0.0,1,0.0,0.98
Dimir Reanimator,Dimir Reanimator,0.5,2,0.01,0.99
Esper Oculus,Izzet Lessons,0.17,6,0.0,0.64
Esper Oculus,Mono Green Landfall,0.0,3,0.0,0.71
Esper Oculus,Dimir Excruciator,0.0,4,0.0,0.6
Esper Oculus,Izzet Elementals,0.4,5,0.05,0.85
Esper Oculus,Dimir Midrange,0.25,4,0.01,0.81
Esper Oculus,Simic Rhythm,0.25,4,0.01,0.81
Esper Oculus,Azorius Flash,0.0,2,0.0,0.84
Esper Oculus,Izzet Prowess,0.2,5,0.01,0.72
Esper Oculus,Boros Dragons,0.33,3,0.01,0.91
Esper Oculus,Temur Landfall,0.0,1,0.0,0.98
Esper Oculus,Jeskai Control,0.33,9,0.07,0.7
Esper Oculus,Mono-Red Aggro,1.0,1,0.02,1.0
Esper Oculus,Bant Airbending,1.0,1,0.02,1.0
Esper Oculus,Sultai Reanimator,1.0,1,0.02,1.0
Esper Oculus,Rakdos Monument,0.0,1,0.0,0.98
Esper Oculus,Grixis Elementals,0.0,1,0.0,0.98
Esper Oculus,4 Color Control,1.0,1,0.02,1.0
Esper Oculus,Boros Burn,0.0,1,0.0,0.98
Esper Oculus,Temur Ouroboroid,0.0,1,0.0,0.98
Esper Oculus,Esper Oculus,0.5,2,0.01,0.99
Dimir Bounce,Izzet Lessons,0.5,8,0.16,0.84
Dimir Bounce,Mono Green Landfall,0.2,5,0.01,0.72
Dimir Bounce,Dimir Excruciator,0.8,5,0.28,0.99
Dimir Bounce,Izzet Elementals,0.44,9,0.14,0.79
Dimir Bounce,Dimir Midrange,0.33,3,0.01,0.91
Dimir Bounce,Azorius Flash,0.25,4,0.01,0.81
Dimir Bounce,Izzet Prowess,0.43,7,0.1,0.82
Dimir Bounce,Boros Dragons,1.0,2,0.16,1.0
Dimir Bounce,Temur Landfall,0.5,4,0.07,0.93
Dimir Bounce,Jeskai Control,0.5,2,0.01,0.99
Dimir Bounce,Mono-Red Aggro,0.33,3,0.01,0.91
Dimir Bounce,Rakdos Monument,0.5,2,0.01,0.99
Dimir Bounce,Grixis Elementals,1.0,1,0.02,1.0
Dimir Bounce,Azorius Control,0.0,1,0.0,0.98
Dimir Bounce,Dimir Control,0.0,1,0.0,0.98
Golgari Ouroboroid,Izzet Lessons,0.43,7,0.1,0.82
Golgari Ouroboroid,Mono Green Landfall,0.0,3,0.0,0.71
Golgari Ouroboroid,Dimir Excruciator,0.43,7,0.1,0.82
Golgari Ouroboroid,Izzet Elementals,0.33,3,0.01,0.91
Golgari Ouroboroid,Dimir Midrange,0.5,6,0.12,0.88
Golgari Ouroboroid,Simic Rhythm,0.0,5,0.0,0.52
Golgari Ouroboroid,Azorius Flash,0.5,4,0.07,0.93
Golgari Ouroboroid,Izzet Prowess,0.0,3,0.0,0.71
Golgari Ouroboroid,Boros Dragons,1.0,1,0.02,1.0
Golgari Ouroboroid,Temur Landfall,0.67,3,0.09,0.99
Golgari Ouroboroid,Jeskai Control,0.0,1,0.0,0.98
Golgari Ouroboroid,Mono-Red Aggro,1.0,1,0.02,1.0
Golgari Ouroboroid,Bant Airbending,0.0,2,0.0,0.84
Golgari Ouroboroid,Sultai Reanimator,0.0,1,0.0,0.98
Golgari Ouroboroid,Rakdos Monument,1.0,1,0.02,1.0
Golgari Ouroboroid,Gruul Landfall,1.0,1,0.02,1.0
Golgari Ouroboroid,4 Color Control,0.0,1,0.0,0.98
Golgari Ouroboroid,Azorius Control,1.0,1,0.02,1.0
Golgari Ouroboroid,Izzet Splash,1.0,1,0.02,1.0
Golgari Ouroboroid,Boros Burn,1.0,1,0.02,1.0
Golgari Ouroboroid,Temur Ouroboroid,0.0,1,0.0,0.98
Golgari Ouroboroid,Simic Omniscience,0.0,1,0.0,0.98
Bant Omniscience,Izzet Lessons,0.25,8,0.03,0.65
Bant Omniscience,Mono Green Landfall,0.25,4,0.01,0.81
Bant Omniscience,Dimir Excruciator,0.25,4,0.01,0.81
Bant Omniscience,Izzet Elementals,0.67,3,0.09,0.99
Bant Omniscience,Dimir Midrange,0.33,3,0.01,0.91
Bant Omniscience,Simic Rhythm,0.8,5,0.28,0.99
Bant Omniscience,Azorius Flash,0.67,3,0.09,0.99
Bant Omniscience,Izzet Prowess,0.0,2,0.0,0.84
Bant Omniscience,Boros Dragons,0.0,4,0.0,0.6
Bant Omniscience,Temur Landfall,0.0,3,0.0,0.71
Bant Omniscience,Jeskai Control,1.0,1,0.02,1.0
Bant Omniscience,Mono-Red Aggro,0.6,5,0.15,0.95
Bant Omniscience,Bant Airbending,1.0,2,0.16,1.0
Bant Omniscience,Rakdos Monument,1.0,1,0.02,1.0
Bant Omniscience,Grixis Elementals,0.0,1,0.0,0.98
Bant Omniscience,Azorius Control,1.0,3,0.29,1.0
Temur Battlecrier,Izzet Lessons,0.43,7,0.1,0.82
Temur Battlecrier,Mono Green Landfall,0.6,5,0.15,0.95
Temur Battlecrier,Dimir Excruciator,0.5,4,0.07,0.93
Temur Battlecrier,Izzet Elementals,0.33,3,0.01,0.91
Temur Battlecrier,Dimir Midrange,0.75,4,0.19,0.99
Temur Battlecrier,Simic Rhythm,0.5,4,0.07,0.93
Temur Battlecrier,Azorius Flash,0.5,2,0.01,0.99
Temur Battlecrier,Boros Dragons,0.25,4,0.01,0.81
Temur Battlecrier,Temur Landfall,0.0,2,0.0,0.84
Temur Battlecrier,Jeskai Control,1.0,1,0.02,1.0
Temur Battlecrier,Mono-Red Aggro,0.0,1,0.0,0.98
Temur Battlecrier,Bant Airbending,0.0,1,0.0,0.98
Temur Battlecrier,Sultai Reanimator,0.0,1,0.0,0.98
Temur Battlecrier,Rakdos Monument,1.0,1,0.02,1.0
Temur Battlecrier,Gruul Landfall,0.0,2,0.0,0.84
Temur Battlecrier,4 Color Control,0.0,1,0.0,0.98
Temur Battlecrier,Azorius Control,0.0,1,0.0,0.98
Temur Battlecrier,Dimir Control,0.0,1,0.0,0.98
Temur Battlecrier,Dimir Reanimator,0.5,2,0.01,0.99
Esper Pixie,Izzet Lessons,0.38,8,0.09,0.76
Esper Pixie,Mono Green Landfall,0.4,5,0.05,0.85
Esper Pixie,Dimir Excruciator,0.0,2,0.0,0.84
Esper Pixie,Izzet Elementals,0.5,2,0.01,0.99
Esper Pixie,Dimir Midrange,0.33,3,0.01,0.91
Esper Pixie,Simic Rhythm,0.4,5,0.05,0.85
Esper Pixie,Azorius Flash,0.0,3,0.0,0.71
Esper Pixie,Izzet Prowess,0.67,3,0.09,0.99
Esper Pixie,Boros Dragons,0.5,4,0.07,0.93
Esper Pixie,Temur Landfall,0.0,1,0.0,0.98
Esper Pixie,Jeskai Control,1.0,1,0.02,1.0
Esper Pixie,Bant Airbending,0.5,2,0.01,0.99
Esper Pixie,Sultai Reanimator,0.5,2,0.01,0.99
Esper Pixie,Gruul Landfall,0.5,2,0.01,0.99
Esper Pixie,Grixis Elementals,1.0,1,0.02,1.0
Esper Pixie,Azorius Control,1.0,1,0.02,1.0
Grixis Monument,Izzet Lessons,0.67,6,0.22,0.96
Grixis Monument,Mono Green Landfall,0.33,6,0.04,0.78
Grixis Monument,Dimir Excruciator,0.67,3,0.09,0.99
Grixis Monument,Izzet Elementals,0.0,3,0.0,0.71
Grixis Monument,Dimir Midrange,0.75,4,0.19,0.99
Grixis Monument,Simic Rhythm,0.6,5,0.15,0.95
Grixis Monument,Azorius Flash,0.5,2,0.01,0.99
Grixis Monument,Izzet Prowess,0.25,4,0.01,0.81
Grixis Monument,Boros Dragons,0.5,2,0.01,0.99
Grixis Monument,Temur Landfall,1.0,1,0.02,1.0
Grixis Monument,Jeskai Control,0.0,1,0.0,0.98
Grixis Monument,Mono-Red Aggro,0.33,3,0.01,0.91
Grixis Monument,Sultai Reanimator,1.0,1,0.02,1.0
Grixis Monument,4 Color Control,1.0,1,0.02,1.0
Grixis Monument,Izzet Splash,0.5,2,0.01,0.99
Grixis Monument,4 Color Rhythm,1.0,1,0.02,1.0
Jeskai Artifacts,Izzet Lessons,0.0,1,0.0,0.98
Jeskai Artifacts,Mono Green Landfall,0.33,6,0.04,0.78
Jeskai Artifacts,Dimir Excruciator,0.6,5,0.15,0.95
Jeskai Artifacts,Izzet Elementals,0.33,6,0.04,0.78
Jeskai Artifacts,Dimir Midrange,0.33,6,0.04,0.78
Jeskai Artifacts,Simic Rhythm,0.33,3,0.01,0.91
Jeskai Artifacts,Azorius Flash,0.33,3,0.01,0.91
Jeskai Artifacts,Izzet Prowess,0.33,3,0.01,0.91
Jeskai Artifacts,Temur Landfall,1.0,1,0.02,1.0
Jeskai Artifacts,Jeskai Control,0.0,2,0.0,0.84
Jeskai Artifacts,Mono-Red Aggro,1.0,1,0.02,1.0
Jeskai Artifacts,Sultai Reanimator,1.0,1,0.02,1.0
Jeskai Artifacts,Gruul Landfall,0.5,2,0.01,0.99
Jeskai Artifacts,Simic Omniscience,0.0,1,0.0,0.98
Naya Yuna,Izzet Lessons,0.0,1,0.0,0.98
Naya Yuna,Mono Green Landfall,0.0,2,0.0,0.84
Naya Yuna,Dimir Excruciator,0.25,4,0.01,0.81
Naya Yuna,Izzet Elementals,0.0,2,0.0,0.84
Naya Yuna,Dimir Midrange,0.67,3,0.09,0.99
Naya Yuna,Simic Rhythm,0.33,6,0.04,0.78
Naya Yuna,Azorius Flash,0.5,2,0.01,0.99
Naya Yuna,Izzet Prowess,0.0,1,0.0,0.98
Naya Yuna,Boros Dragons,1.0,1,0.02,1.0
Naya Yuna,Temur Landfall,0.0,1,0.0,0.98
Naya Yuna,Jeskai Control,0.0,2,0.0,0.84
Naya Yuna,Mono-Red Aggro,1.0,1,0.02,1.0
Naya Yuna,Bant Airbending,0.5,2,0.01,0.99
